Frecuencia,Magnitud,Unnamed: 2,Latitude,Longitude,Altitude_m,Location,Unnamed: 3,Unnamed: 4
"100057142,857143","38,8500633239746",,7.140807,-73.117425,1017.4,,,
"100061904,761905","36,4452056884766",,7.140807,-73.117425,1017.4,,,
"100066666,666667","42,414623260498",,7.140807,-73.117425,1017.4,,,
"100071428,571429","39,97314453125",,7.140807,-73.117425,1017.4,,,
"100076190,47619","32,6303901672363",,7.140807,-73.117425,1017.4,,,
"100080952,380952","35,5479583740234",,7.140807,-73.117425,1017.4,,,
"100085714,285714","38,160343170166",,7.140807,-73.117425,1017.4,,,
"100090476,190476","35,8653526306152",,7.140807,-73.117425,1017.4,,,
"100095238,095238","34,9986267089844",,7.140807,-73.117425,1017.4,,,
100100000,"40,4248161315918",,7.140807,-73.117425,1017.4,,,
"100104761,904762","40,1135292053223",,7.140807,-73.117425,1017.4,,,
"100109523,809524","34,6446113586426",,7.140807,-73.117425,1017.4,,,
"100114285,714286","35,724967956543",,7.140807,-73.117425,1017.4,,,
"100119047,619048","38,3983879089355",,7.140807,-73.117425,1017.4,,,
"100123809,52381","38,087100982666",,7.140807,-73.117425,1017.4,,,
"100128571,428571","32,2214431762695",,7.140807,-73.117425,1017.4,,,
"100133333,333333","40,7849349975586",,7.140807,-73.117425,1017.4,,,
"100138095,238095","38,4166984558105",,7.140807,-73.117425,1017.4,,,
"100142857,142857","38,5631866455078",,7.140807,-73.117425,1017.4,,,
"100147619,047619","28,3761100769043",,7.140807,-73.117425,1017.4,,,
"100152380,952381","36,4452056884766",,7.140807,-73.117425,1017.4,,,
"100157142,857143","35,9813232421875",,7.140807,-73.117425,1017.4,,,
"100161904,761905","38,0260620117188",,7.140807,-73.117425,1017.4,,,
"100166666,666667","37,0921974182129",,7.140807,-73.117425,1017.4,,,
"100171428,571429","38,7829208374023",,7.140807,-73.117425,1017.4,,,
"100176190,47619","38,8805809020996",,7.140807,-73.117425,1017.4,,,
"100180952,380952","35,706657409668",,7.140807,-73.117425,1017.4,,,
"100185714,285714","36,0667762756348",,7.140807,-73.117425,1017.4,,,
"100190476,190476","38,5265655517578",,7.140807,-73.117425,1017.4,,,
"100195238,095238","38,5204620361328",,7.140807,-73.117425,1017.4,,,
100200000,"36,6771430969238",,7.140807,-73.117425,1017.4,,,
"100204761,904762","35,5784797668457",,7.140807,-73.117425,1017.4,,,
"100209523,809524","39,7289962768555",,7.140807,-73.117425,1017.4,,,
"100214285,714286","35,706657409668",,7.140807,-73.117425,1017.4,,,
"100219047,619048","34,9375877380371",,7.140807,-73.117425,1017.4,,,
"100223809,52381","33,851131439209",,7.140807,-73.117425,1017.4,,,
"100228571,428571","36,6710395812988",,7.140807,-73.117425,1017.4,,,
"100233333,333333","39,3139457702637",,7.140807,-73.117425,1017.4,,,
"100238095,238095","39,3505668640137",,7.140807,-73.117425,1017.4,,,
"100242857,142857","40,2478103637695",,7.140807,-73.117425,1017.4,,,
"100247619,047619","38,1969680786133",,7.140807,-73.117425,1017.4,,,
"100252380,952381","36,6222114562988",,7.140807,-73.117425,1017.4,,,
"100257142,857143","38,4044914245605",,7.140807,-73.117425,1017.4,,,
"100261904,761905","34,0159301757813",,7.140807,-73.117425,1017.4,,,
"100266666,666667","30,7382431030273",,7.140807,-73.117425,1017.4,,,
"100271428,571429","37,9528198242188",,7.140807,-73.117425,1017.4,,,
"100276190,47619","36,7931137084961",,7.140807,-73.117425,1017.4,,,
"100280952,380952","23,1452369689941",,7.140807,-73.117425,1017.4,,,
"100285714,285714","32,001708984375",,7.140807,-73.117425,1017.4,,,
"100290476,190476","38,8561668395996",,7.140807,-73.117425,1017.4,,,
"100295238,095238","36,6283149719238",,7.140807,-73.117425,1017.4,,,
100300000,"36,5611724853516",,7.140807,-73.117425,1017.4,,,
"100304761,904762","39,4299125671387",,7.140807,-73.117425,1017.4,,,
"100309523,809524","26,9783630371094",,7.140807,-73.117425,1017.4,,,
"100314285,714286","40,2050857543945",,7.140807,-73.117425,1017.4,,,
"100319047,619048","39,94873046875",,7.140807,-73.117425,1017.4,,,
"100323809,52381","35,5052337646484",,7.140807,-73.117425,1017.4,,,
"100328571,428571","35,6212043762207",,7.140807,-73.117425,1017.4,,,
"100333333,333333","39,8205528259277",,7.140807,-73.117425,1017.4,,,
"100338095,238095","42,5061798095703",,7.140807,-73.117425,1017.4,,,
"100342857,142857","36,0240478515625",,7.140807,-73.117425,1017.4,,,
"100347619,047619","33,2346572875977",,7.140807,-73.117425,1017.4,,,
"100352380,952381","31,336404800415",,7.140807,-73.117425,1017.4,,,
"100357142,857143","38,5876045227051",,7.140807,-73.117425,1017.4,,,
"100361904,761905","38,4228019714355",,7.140807,-73.117425,1017.4,,,
"100366666,666667","35,5174407958984",,7.140807,-73.117425,1017.4,,,
"100371428,571429","37,4889373779297",,7.140807,-73.117425,1017.4,,,
"100376190,47619","40,7849349975586",,7.140807,-73.117425,1017.4,,,
"100380952,380952","42,1582679748535",,7.140807,-73.117425,1017.4,,,
"100385714,285714","34,7178573608398",,7.140807,-73.117425,1017.4,,,
"100390476,190476","36,6344184875488",,7.140807,-73.117425,1017.4,,,
"100395238,095238","30,2194271087646",,7.140807,-73.117425,1017.4,,,
100400000,"34,5835762023926",,7.140807,-73.117425,1017.4,,,
"100404761,904762","36,231575012207",,7.140807,-73.117425,1017.4,,,
"100409523,809524","35,6089973449707",,7.140807,-73.117425,1017.4,,,
"100414285,714286","35,804313659668",,7.140807,-73.117425,1017.4,,,
"100419047,619048","34,1074867248535",,7.140807,-73.117425,1017.4,,,
"100423809,52381","32,1543006896973",,7.140807,-73.117425,1017.4,,,
"100428571,428571","37,678150177002",,7.140807,-73.117425,1017.4,,,
"100433333,333333","35,9080772399902",,7.140807,-73.117425,1017.4,,,
"100438095,238095","38,135929107666",,7.140807,-73.117425,1017.4,,,
"100442857,142857","31,8796348571777",,7.140807,-73.117425,1017.4,,,
"100447619,047619","36,274299621582",,7.140807,-73.117425,1017.4,,,
"100452380,952381","36,4635162353516",,7.140807,-73.117425,1017.4,,,
"100457142,857143","34,3028030395508",,7.140807,-73.117425,1017.4,,,
"100461904,761905","32,0810585021973",,7.140807,-73.117425,1017.4,,,
"100466666,666667","37,8490562438965",,7.140807,-73.117425,1017.4,,,
"100471428,571429","41,4075126647949",,7.140807,-73.117425,1017.4,,,
"100476190,47619","40,7788314819336",,7.140807,-73.117425,1017.4,,,
"100480952,380952","40,8032455444336",,7.140807,-73.117425,1017.4,,,
"100485714,285714","35,5845832824707",,7.140807,-73.117425,1017.4,,,
"100490476,190476","41,6272468566895",,7.140807,-73.117425,1017.4,,,
"100495238,095238","42,5916328430176",,7.140807,-73.117425,1017.4,,,
100500000,"38,3495597839355",,7.140807,-73.117425,1017.4,,,
"100504761,904762","38,6913681030273",,7.140807,-73.117425,1017.4,,,
"100509523,809524","38,166446685791",,7.140807,-73.117425,1017.4,,,
"100514285,714286","39,0881080627441",,7.140807,-73.117425,1017.4,,,
"100519047,619048","37,3241386413574",,7.140807,-73.117425,1017.4,,,
"100523809,52381","39,2651138305664",,7.140807,-73.117425,1017.4,,,
"100528571,428571","41,0412902832031",,7.140807,-73.117425,1017.4,,,
"100533333,333333","35,2366714477539",,7.140807,-73.117425,1017.4,,,
"100538095,238095","36,6039009094238",,7.140807,-73.117425,1017.4,,,
"100542857,142857","37,7269821166992",,7.140807,-73.117425,1017.4,,,
"100547619,047619","35,0291442871094",,7.140807,-73.117425,1017.4,,,
"100552380,952381","38,4777374267578",,7.140807,-73.117425,1017.4,,,
"100557142,857143","37,7697067260742",,7.140807,-73.117425,1017.4,,,
"100561904,761905","41,6638679504395",,7.140807,-73.117425,1017.4,,,
