Frecuencia,Magnitud,Unnamed: 2,Latitude,Longitude,Altitude_m,Location,Unnamed: 3,Unnamed: 4
"100057142,857143","54,5793037414551",,7.141802,-73.118573,1015,,,
"100061904,761905","55,8244590759277",,7.141802,-73.118573,1015,,,
"100066666,666667","53,7675094604492",,7.141802,-73.118573,1015,,,
"100071428,571429","52,0645790100098",,7.141802,-73.118573,1015,,,
"100076190,47619","55,4155082702637",,7.141802,-73.118573,1015,,,
"100080952,380952","48,6770210266113",,7.141802,-73.118573,1015,,,
"100085714,285714","49,7512741088867",,7.141802,-73.118573,1015,,,
"100090476,190476","50,8987693786621",,7.141802,-73.118573,1015,,,
"100095238,095238","47,2487564086914",,7.141802,-73.118573,1015,,,
100100000,"51,5091400146484",,7.141802,-73.118573,1015,,,
"100104761,904762","59,8345909118652",,7.141802,-73.118573,1015,,,
"100109523,809524","58,1499671936035",,7.141802,-73.118573,1015,,,
"100114285,714286","56,4897613525391",,7.141802,-73.118573,1015,,,
"100119047,619048","57,1184425354004",,7.141802,-73.118573,1015,,,
"100123809,52381","54,9638366699219",,7.141802,-73.118573,1015,,,
"100128571,428571","50,6607246398926",,7.141802,-73.118573,1015,,,
"100133333,333333","50,0808753967285",,7.141802,-73.118573,1015,,,
"100138095,238095","47,4318656921387",,7.141802,-73.118573,1015,,,
"100142857,142857","54,6769599914551",,7.141802,-73.118573,1015,,,
"100147619,047619","55,3178520202637",,7.141802,-73.118573,1015,,,
"100152380,952381","54,4816436767578",,7.141802,-73.118573,1015,,,
"100157142,857143","56,4104118347168",,7.141802,-73.118573,1015,,,
"100161904,761905","53,8773765563965",,7.141802,-73.118573,1015,,,
"100166666,666667","55,1957778930664",,7.141802,-73.118573,1015,,,
"100171428,571429","55,9282188415527",,7.141802,-73.118573,1015,,,
"100176190,47619","55,9343223571777",,7.141802,-73.118573,1015,,,
"100180952,380952","55,7756271362305",,7.141802,-73.118573,1015,,,
"100185714,285714","55,3056411743164",,7.141802,-73.118573,1015,,,
"100190476,190476","53,0900001525879",,7.141802,-73.118573,1015,,,
"100195238,095238","54,3473625183105",,7.141802,-73.118573,1015,,,
100200000,"54,5365753173828",,7.141802,-73.118573,1015,,,
"100204761,904762","54,5854072570801",,7.141802,-73.118573,1015,,,
"100209523,809524","55,4582366943359",,7.141802,-73.118573,1015,,,
"100214285,714286","53,1022071838379",,7.141802,-73.118573,1015,,,
"100219047,619048","52,7054672241211",,7.141802,-73.118573,1015,,,
"100223809,52381","51,3504447937012",,7.141802,-73.118573,1015,,,
"100228571,428571","54,5304718017578",,7.141802,-73.118573,1015,,,
"100233333,333333","50,2578811645508",,7.141802,-73.118573,1015,,,
"100238095,238095","53,7675094604492",,7.141802,-73.118573,1015,,,
