Frecuencia,Magnitud,Unnamed: 2,Latitude,Longitude,Altitude_m,Location,Unnamed: 3,Unnamed: 4
460000000,53.0838966369629,,7.14176,-73.118563,1009.2,,,
460031746.031746,53.0838966369629,,7.14176,-73.118563,1009.2,,,
460063492.063492,56.4836578369141,,7.14176,-73.118563,1009.2,,,
460095238.095238,55.7023849487305,,7.14176,-73.118563,1009.2,,,
460126984.126984,54.2497024536133,,7.14176,-73.118563,1009.2,,,
460158730.15873,54.9455261230469,,7.14176,-73.118563,1009.2,,,
460190476.190476,55.2995376586914,,7.14176,-73.118563,1009.2,,,
460222222.222222,54.5060577392578,,7.14176,-73.118563,1009.2,,,
460253968.253968,55.4521331787109,,7.14176,-73.118563,1009.2,,,
460285714.285714,56.4165153503418,,7.14176,-73.118563,1009.2,,,
460317460.31746,54.4083976745605,,7.14176,-73.118563,1009.2,,,
460349206.349206,54.3900871276855,,7.14176,-73.118563,1009.2,,,
460380952.380952,55.2873306274414,,7.14176,-73.118563,1009.2,,,
460412698.412698,53.1937637329102,,7.14176,-73.118563,1009.2,,,
460444444.444444,55.4826507568359,,7.14176,-73.118563,1009.2,,,
460476190.47619,55.6352424621582,,7.14176,-73.118563,1009.2,,,
460507936.507937,53.627124786377,,7.14176,-73.118563,1009.2,,,
460539682.539683,56.3493766784668,,7.14176,-73.118563,1009.2,,,
460571428.571429,54.4755401611328,,7.14176,-73.118563,1009.2,,,
460603174.603175,54.6403388977051,,7.14176,-73.118563,1009.2,,,
460634920.634921,55.2934341430664,,7.14176,-73.118563,1009.2,,,
460666666.666667,55.1164283752441,,7.14176,-73.118563,1009.2,,,
460698412.698413,54.2497024536133,,7.14176,-73.118563,1009.2,,,
460730158.730159,54.4633331298828,,7.14176,-73.118563,1009.2,,,
460761904.761905,54.4694366455078,,7.14176,-73.118563,1009.2,,,
460793650.793651,52.7603988647461,,7.14176,-73.118563,1009.2,,,
460825396.825397,55.4582366943359,,7.14176,-73.118563,1009.2,,,
460857142.857143,55.1652565002441,,7.14176,-73.118563,1009.2,,,
460888888.888889,53.7736129760742,,7.14176,-73.118563,1009.2,,,
460920634.920635,60.0726356506348,,7.14176,-73.118563,1009.2,,,
460952380.952381,63.1427955627441,,7.14176,-73.118563,1009.2,,,
460984126.984127,59.1021461486816,,7.14176,-73.118563,1009.2,,,
461015873.015873,55.3788871765137,,7.14176,-73.118563,1009.2,,,
461047619.047619,55.4094047546387,,7.14176,-73.118563,1009.2,,,
461079365.079365,55.9160118103027,,7.14176,-73.118563,1009.2,,,
461111111.111111,54.4328117370605,,7.14176,-73.118563,1009.2,,,
461142857.142857,55.3117446899414,,7.14176,-73.118563,1009.2,,,
461174603.174603,53.9201011657715,,7.14176,-73.118563,1009.2,,,
461206349.206349,54.3473625183105,,7.14176,-73.118563,1009.2,,,
461238095.238095,54.6586494445801,,7.14176,-73.118563,1009.2,,,
461269841.269841,54.6403388977051,,7.14176,-73.118563,1009.2,,,
461301587.301587,51.8631553649902,,7.14176,-73.118563,1009.2,,,
461333333.333333,54.7318954467773,,7.14176,-73.118563,1009.2,,,
461365079.365079,53.8285484313965,,7.14176,-73.118563,1009.2,,,
461396825.396825,54.8417625427246,,7.14176,-73.118563,1009.2,,,
461428571.428571,54.9577331542969,,7.14176,-73.118563,1009.2,,,
461460317.460317,56.2639236450195,,7.14176,-73.118563,1009.2,,,
461492063.492063,53.578296661377,,7.14176,-73.118563,1009.2,,,
461523809.52381,54.5426788330078,,7.14176,-73.118563,1009.2,,,
461555555.555556,55.8366661071777,,7.14176,-73.118563,1009.2,,,
461587301.587302,53.5050506591797,,7.14176,-73.118563,1009.2,,,
461619047.619048,55.8000411987305,,7.14176,-73.118563,1009.2,,,
461650793.650794,56.056396484375,,7.14176,-73.118563,1009.2,,,
461682539.68254,53.8773765563965,,7.14176,-73.118563,1009.2,,,
461714285.714286,53.602710723877,,7.14176,-73.118563,1009.2,,,
461746031.746032,53.9506225585938,,7.14176,-73.118563,1009.2,,,
461777777.777778,55.4643402099609,,7.14176,-73.118563,1009.2,,,
461809523.809524,54.2130813598633,,7.14176,-73.118563,1009.2,,,
461841269.84127,54.8966941833496,,7.14176,-73.118563,1009.2,,,
461873015.873016,54.8356590270996,,7.14176,-73.118563,1009.2,,,
461904761.904762,55.5253753662109,,7.14176,-73.118563,1009.2,,,
461936507.936508,55.4033012390137,,7.14176,-73.118563,1009.2,,,
461968253.968254,53.9811401367188,,7.14176,-73.118563,1009.2,,,
462000000,54.7074813842773,,7.14176,-73.118563,1009.2,,,
462031746.031746,53.5294647216797,,7.14176,-73.118563,1009.2,,,
462063492.063492,56.5996284484863,,7.14176,-73.118563,1009.2,,,
462095238.095238,55.1164283752441,,7.14176,-73.118563,1009.2,,,
462126984.126984,55.8122482299805,,7.14176,-73.118563,1009.2,,,
462158730.15873,53.645435333252,,7.14176,-73.118563,1009.2,,,
462190476.190476,54.6281318664551,,7.14176,-73.118563,1009.2,,,
462222222.222222,54.0421752929688,,7.14176,-73.118563,1009.2,,,
462253968.253968,53.602710723877,,7.14176,-73.118563,1009.2,,,
462285714.285714,54.5365753173828,,7.14176,-73.118563,1009.2,,,
462317460.31746,53.7858200073242,,7.14176,-73.118563,1009.2,,,
462349206.349206,53.4012870788574,,7.14176,-73.118563,1009.2,,,
462380952.380952,53.2731094360352,,7.14176,-73.118563,1009.2,,,
462412698.412698,54.4999542236328,,7.14176,-73.118563,1009.2,,,
462444444.444444,54.5793037414551,,7.14176,-73.118563,1009.2,,,
462476190.47619,54.8478660583496,,7.14176,-73.118563,1009.2,,,
462507936.507937,54.8356590270996,,7.14176,-73.118563,1009.2,,,
462539682.539683,54.3534660339355,,7.14176,-73.118563,1009.2,,,
462571428.571429,53.4134941101074,,7.14176,-73.118563,1009.2,,,
462603174.603175,55.0065612792969,,7.14176,-73.118563,1009.2,,,
462634920.634921,54.7257919311523,,7.14176,-73.118563,1009.2,,,
462666666.666667,53.8712730407715,,7.14176,-73.118563,1009.2,,,
462698412.698413,54.7074813842773,,7.14176,-73.118563,1009.2,,,
462730158.730159,55.8854942321777,,7.14176,-73.118563,1009.2,,,
462761904.761905,54.6281318664551,,7.14176,-73.118563,1009.2,,,
462793650.793651,54.6708564758301,,7.14176,-73.118563,1009.2,,,
462825396.825397,54.6342353820801,,7.14176,-73.118563,1009.2,,,
462857142.857143,53.7980270385742,,7.14176,-73.118563,1009.2,,,
462888888.888889,54.5793037414551,,7.14176,-73.118563,1009.2,,,
462920634.920635,54.9150047302246,,7.14176,-73.118563,1009.2,,,
462952380.952381,55.0370788574219,,7.14176,-73.118563,1009.2,,,
462984126.984127,55.0431823730469,,7.14176,-73.118563,1009.2,,,
463015873.015873,54.2924270629883,,7.14176,-73.118563,1009.2,,,
463047619.047619,55.7695236206055,,7.14176,-73.118563,1009.2,,,
463079365.079365,53.688159942627,,7.14176,-73.118563,1009.2,,,
463111111.111111,54.7257919311523,,7.14176,-73.118563,1009.2,,,
463142857.142857,54.170352935791,,7.14176,-73.118563,1009.2,,,
463174603.174603,55.4277153015137,,7.14176,-73.118563,1009.2,,,
463206349.206349,54.0421752929688,,7.14176,-73.118563,1009.2,,,
463238095.238095,55.1225318908691,,7.14176,-73.118563,1009.2,,,
463269841.269841,55.0126647949219,,7.14176,-73.118563,1009.2,,,
463301587.301587,53.0655860900879,,7.14176,-73.118563,1009.2,,,
463333333.333333,53.3646659851074,,7.14176,-73.118563,1009.2,,,
463365079.365079,54.4999542236328,,7.14176,-73.118563,1009.2,,,
463396825.396825,56.1540565490723,,7.14176,-73.118563,1009.2,,,
463428571.428571,54.9821472167969,,7.14176,-73.118563,1009.2,,,
463460317.460317,54.5976142883301,,7.14176,-73.118563,1009.2,,,
463492063.492063,54.8234519958496,,7.14176,-73.118563,1009.2,,,
463523809.52381,53.675952911377,,7.14176,-73.118563,1009.2,,,
463555555.555556,55.1286354064941,,7.14176,-73.118563,1009.2,,,
463587301.587302,54.5304718017578,,7.14176,-73.118563,1009.2,,,
463619047.619048,54.4145011901855,,7.14176,-73.118563,1009.2,,,
463650793.650794,55.6474494934082,,7.14176,-73.118563,1009.2,,,
463682539.68254,54.8600730895996,,7.14176,-73.118563,1009.2,,,
463714285.714286,54.2985305786133,,7.14176,-73.118563,1009.2,,,
463746031.746032,53.5172576904297,,7.14176,-73.118563,1009.2,,,
463777777.777778,52.7848129272461,,7.14176,-73.118563,1009.2,,,
463809523.809524,55.0553894042969,,7.14176,-73.118563,1009.2,,,
463841269.84127,56.1052284240723,,7.14176,-73.118563,1009.2,,,
463873015.873016,53.9933471679688,,7.14176,-73.118563,1009.2,,,
463904761.904762,54.5548858642578,,7.14176,-73.118563,1009.2,,,
463936507.936508,54.9272117614746,,7.14176,-73.118563,1009.2,,,
463968253.968254,54.6281318664551,,7.14176,-73.118563,1009.2,,,
464000000,55.6474494934082,,7.14176,-73.118563,1009.2,,,
464031746.031746,55.5986213684082,,7.14176,-73.118563,1009.2,,,
464063492.063492,53.9201011657715,,7.14176,-73.118563,1009.2,,,
464095238.095238,56.0380859375,,7.14176,-73.118563,1009.2,,,
464126984.126984,55.3300590515137,,7.14176,-73.118563,1009.2,,,
464158730.15873,53.8407554626465,,7.14176,-73.118563,1009.2,,,
464190476.190476,54.7135848999023,,7.14176,-73.118563,1009.2,,,
464222222.222222,53.3768730163574,,7.14176,-73.118563,1009.2,,,
464253968.253968,54.170352935791,,7.14176,-73.118563,1009.2,,,
464285714.285714,55.8671836853027,,7.14176,-73.118563,1009.2,,,
464317460.31746,55.2323989868164,,7.14176,-73.118563,1009.2,,,
464349206.349206,55.6108283996582,,7.14176,-73.118563,1009.2,,,
464380952.380952,53.0167541503906,,7.14176,-73.118563,1009.2,,,
464412698.412698,53.657642364502,,7.14176,-73.118563,1009.2,,,
464444444.444444,54.4450225830078,,7.14176,-73.118563,1009.2,,,
464476190.47619,54.0055541992188,,7.14176,-73.118563,1009.2,,,
464507936.507936,54.2863235473633,,7.14176,-73.118563,1009.2,,,
464539682.539683,55.4826507568359,,7.14176,-73.118563,1009.2,,,
464571428.571429,54.7441024780273,,7.14176,-73.118563,1009.2,,,
464603174.603175,53.3707695007324,,7.14176,-73.118563,1009.2,,,
464634920.634921,54.7502059936523,,7.14176,-73.118563,1009.2,,,
464666666.666667,54.3107376098633,,7.14176,-73.118563,1009.2,,,
464698412.698413,55.2323989868164,,7.14176,-73.118563,1009.2,,,
464730158.730159,56.0747108459473,,7.14176,-73.118563,1009.2,,,
464761904.761905,54.8173484802246,,7.14176,-73.118563,1009.2,,,
464793650.793651,52.7298812866211,,7.14176,-73.118563,1009.2,,,
464825396.825397,55.8671836853027,,7.14176,-73.118563,1009.2,,,
464857142.857143,55.2568130493164,,7.14176,-73.118563,1009.2,,,
464888888.888889,54.6647529602051,,7.14176,-73.118563,1009.2,,,
464920634.920635,54.152042388916,,7.14176,-73.118563,1009.2,,,
464952380.952381,53.8041305541992,,7.14176,-73.118563,1009.2,,,
464984126.984127,54.4145011901855,,7.14176,-73.118563,1009.2,,,
465015873.015873,53.7186813354492,,7.14176,-73.118563,1009.2,,,
465047619.047619,54.6403388977051,,7.14176,-73.118563,1009.2,,,
465079365.079365,54.6525459289551,,7.14176,-73.118563,1009.2,,,
465111111.111111,54.0482788085938,,7.14176,-73.118563,1009.2,,,
465142857.142857,55.7023849487305,,7.14176,-73.118563,1009.2,,,
465174603.174603,53.578296661377,,7.14176,-73.118563,1009.2,,,
465206349.206349,53.3707695007324,,7.14176,-73.118563,1009.2,,,
465238095.238095,53.0838966369629,,7.14176,-73.118563,1009.2,,,
465269841.269841,53.3158378601074,,7.14176,-73.118563,1009.2,,,
465301587.301587,54.9882507324219,,7.14176,-73.118563,1009.2,,,
465333333.333333,54.7502059936523,,7.14176,-73.118563,1009.2,,,
465365079.365079,54.8295555114746,,7.14176,-73.118563,1009.2,,,
465396825.396825,55.6047248840332,,7.14176,-73.118563,1009.2,,,
465428571.428571,54.8356590270996,,7.14176,-73.118563,1009.2,,,
465460317.460317,56.013671875,,7.14176,-73.118563,1009.2,,,
465492063.492063,54.3534660339355,,7.14176,-73.118563,1009.2,,,
465523809.52381,53.1937637329102,,7.14176,-73.118563,1009.2,,,
465555555.555556,55.2812271118164,,7.14176,-73.118563,1009.2,,,
465587301.587302,53.8163414001465,,7.14176,-73.118563,1009.2,,,
465619047.619048,54.8600730895996,,7.14176,-73.118563,1009.2,,,
465650793.650794,54.6098213195801,,7.14176,-73.118563,1009.2,,,
465682539.68254,53.1632423400879,,7.14176,-73.118563,1009.2,,,
465714285.714286,53.0961036682129,,7.14176,-73.118563,1009.2,,,
465746031.746032,55.4094047546387,,7.14176,-73.118563,1009.2,,,
465777777.777778,54.8600730895996,,7.14176,-73.118563,1009.2,,,
465809523.809524,53.0533752441406,,7.14176,-73.118563,1009.2,,,
465841269.84127,54.7013778686523,,7.14176,-73.118563,1009.2,,,
465873015.873016,55.1530494689941,,7.14176,-73.118563,1009.2,,,
465904761.904762,56.4897613525391,,7.14176,-73.118563,1009.2,,,
465936507.936508,54.9394226074219,,7.14176,-73.118563,1009.2,,,
465968253.968254,55.2079849243164,,7.14176,-73.118563,1009.2,,,
466000000,55.3300590515137,,7.14176,-73.118563,1009.2,,,
466031746.031746,54.3046340942383,,7.14176,-73.118563,1009.2,,,
466063492.063492,52.7298812866211,,7.14176,-73.118563,1009.2,,,
466095238.095238,55.5314788818359,,7.14176,-73.118563,1009.2,,,
466126984.126984,55.0553894042969,,7.14176,-73.118563,1009.2,,,
466158730.15873,55.3544731140137,,7.14176,-73.118563,1009.2,,,
466190476.190476,54.2619094848633,,7.14176,-73.118563,1009.2,,,
466222222.222222,56.3432731628418,,7.14176,-73.118563,1009.2,,,
466253968.253968,55.2385025024414,,7.14176,-73.118563,1009.2,,,
466285714.285714,55.0004577636719,,7.14176,-73.118563,1009.2,,,
466317460.31746,53.7247848510742,,7.14176,-73.118563,1009.2,,,
466349206.349206,53.2242813110352,,7.14176,-73.118563,1009.2,,,
466380952.380952,54.8600730895996,,7.14176,-73.118563,1009.2,,,
466412698.412698,53.5050506591797,,7.14176,-73.118563,1009.2,,,
466444444.444444,54.6708564758301,,7.14176,-73.118563,1009.2,,,
466476190.47619,54.3717765808105,,7.14176,-73.118563,1009.2,,,
466507936.507936,51.753288269043,,7.14176,-73.118563,1009.2,,,
466539682.539683,54.3534660339355,,7.14176,-73.118563,1009.2,,,
466571428.571429,53.4745330810547,,7.14176,-73.118563,1009.2,,,
466603174.603175,54.9333152770996,,7.14176,-73.118563,1009.2,,,
466634920.634921,53.9872436523438,,7.14176,-73.118563,1009.2,,,
466666666.666667,54.4450225830078,,7.14176,-73.118563,1009.2,,,
466698412.698413,54.2680130004883,,7.14176,-73.118563,1009.2,,,
466730158.730159,54.133731842041,,7.14176,-73.118563,1009.2,,,
466761904.761905,55.5253753662109,,7.14176,-73.118563,1009.2,,,
466793650.793651,54.0238647460938,,7.14176,-73.118563,1009.2,,,
466825396.825397,53.9994506835938,,7.14176,-73.118563,1009.2,,,
466857142.857143,53.596607208252,,7.14176,-73.118563,1009.2,,,
466888888.888889,53.9628295898438,,7.14176,-73.118563,1009.2,,,
466920634.920635,56.2150955200195,,7.14176,-73.118563,1009.2,,,
466952380.952381,53.1449317932129,,7.14176,-73.118563,1009.2,,,
466984126.984127,55.1286354064941,,7.14176,-73.118563,1009.2,,,
467015873.015873,55.3422660827637,,7.14176,-73.118563,1009.2,,,
467047619.047619,55.2995376586914,,7.14176,-73.118563,1009.2,,,
467079365.079365,53.7369918823242,,7.14176,-73.118563,1009.2,,,
467111111.111111,54.4999542236328,,7.14176,-73.118563,1009.2,,,
467142857.142857,53.1022071838379,,7.14176,-73.118563,1009.2,,,
467174603.174603,53.7736129760742,,7.14176,-73.118563,1009.2,,,
467206349.206349,54.7441024780273,,7.14176,-73.118563,1009.2,,,
467238095.238095,53.669849395752,,7.14176,-73.118563,1009.2,,,
467269841.269841,53.4195976257324,,7.14176,-73.118563,1009.2,,,
467301587.301587,53.7430953979492,,7.14176,-73.118563,1009.2,,,
467333333.333333,54.3717765808105,,7.14176,-73.118563,1009.2,,,
467365079.365079,54.4755401611328,,7.14176,-73.118563,1009.2,,,
467396825.396825,54.2008743286133,,7.14176,-73.118563,1009.2,,,
467428571.428571,54.5854072570801,,7.14176,-73.118563,1009.2,,,
467460317.460317,55.6718635559082,,7.14176,-73.118563,1009.2,,,
467492063.492063,54.4572296142578,,7.14176,-73.118563,1009.2,,,
467523809.52381,55.5925178527832,,7.14176,-73.118563,1009.2,,,
467555555.555556,54.4999542236328,,7.14176,-73.118563,1009.2,,,
467587301.587302,54.158145904541,,7.14176,-73.118563,1009.2,,,
