Name;Sweep (T1);;;
Date;1/07/2026;;;
Time;1:47:38 p. m.;;;
GPS Altitude;1006,6 m;;;
Instrument;FSH20 - 121010/030;;;
Firmware Version;V3.40;;;
Instrument Mode;Spectrum Analyzer;;;
Meas Mode;Spectrogram Playback;;;
Uplink;- - -;;;
Downlink;- - -;;;
Channel;- - -;;;
Center Frequency;875500000;Hz;;
Frequency Offset;0;Hz;;
Span;13000000;Hz;;
Ref Level;89,6;dBµV/m;;
Ref Offset;0;dB;;
Ref Position;1;;;
Range;20;dB;;
RF Attenuation;Manual;;;
RF Attenuator;0;dB;;
Pre-Amplifier;Off;;;
RF Input;50 Ω;;;
RBW;100000;Hz;;
VBW;30000;Hz;;
SWT;0,02;s;;
Trigger Mode;Free Run;;;
Trigger Level;- - -;;;
Trigger Delay;- - -;;;
Trace Mode;Clear / Write;;;
Trace Math;Off;;;
Trace Detector;RMS;;;
Primary Transducer;TSEMF-B2_typical;;;
Secondary Transducer;- - -;;;
Gated Trigger;Off;;;
Gate Mode;Edge;;;
Gate Delay;0;s;;
Gate Length;0,0004;s;;
Isotropic Antenna;On;;;
Limit Line 1;- - -;;;
Result Limit Line 1;- - -;;;
Limit Line 2;- - -;;;
Result Limit Line 2;- - -;;;
Marker 1;870011111,1;Hz;;
Marker 1 Value;78,12;dBµV/m;;
Marker 2;877000000;Hz;;
Marker 2 Value;85,01;dBµV/m;;
Marker 3;876061904,8;Hz;;
Marker 3 Value;73,35;dBµV/m;;
Marker 4;878000000;Hz;;
Marker 4 Value;72,17;dBµV/m;;

Frequency [Hz];Magnitude [dBµV/m];;;
869000000;72,7561264038086;;;
869020634,920635;72,7561264038086;;;
869041269,84127;71,88330078125;;;
869061904,761905;72,4936676025391;;;
869082539,68254;69,7347946166992;;;
869103174,603175;70,8212509155273;;;
869123809,52381;71,6391525268555;;;
869144444,444444;72,3471755981445;;;
869165079,365079;73,7937545776367;;;
869185714,285714;72,3532791137695;;;
869206349,206349;72,6950912475586;;;
869226984,126984;73,2871475219727;;;
869247619,047619;72,7683334350586;;;
869268253,968254;70,9982604980469;;;
869288888,888889;73,3359756469727;;;
869309523,809524;72,7805404663086;;;
869330158,730159;74,6177520751953;;;
869350793,650794;76,3939361572266;;;
869371428,571429;74,1355667114258;;;
869392063,492064;75,5577239990234;;;
869412698,412698;75,3868255615234;;;
869433333,333333;77,7977828979492;;;
869453968,253968;75,4966888427734;;;
869474603,174603;75,8995361328125;;;
869495238,095238;74,4041290283203;;;
869515873,015873;78,0114135742188;;;
869536507,936508;75,2708511352539;;;
869557142,857143;76,0826416015625;;;
869577777,777778;75,5577239990234;;;
869598412,698413;77,0409240722656;;;
869619047,619048;75,753044128418;;;
869639682,539683;77,5597381591797;;;
869660317,460317;77,1752090454102;;;
869680952,380952;76,0338134765625;;;
869701587,301587;73,8731002807617;;;
869722222,222222;74,1966018676758;;;
869742857,142857;73,5129852294922;;;
869763492,063492;74,2393264770508;;;
869784126,984127;73,9768676757813;;;
869804761,904762;73,4763641357422;;;
869825396,825397;74,4834747314453;;;
869846031,746032;73,5068817138672;;;
869866666,666667;74,5872344970703;;;
869887301,587302;75,5088958740234;;;
869907936,507936;76,0643310546875;;;
869928571,428571;75,3868255615234;;;
869949206,349206;76,265754699707;;;
869969841,269841;77,8527145385742;;;
869990476,190476;79,0734558105469;;;
870011111,111111;78,1151733398438;;;
870031746,031746;76,8028793334961;;;
870052380,952381;76,4305572509766;;;
870073015,873016;78,5119171142578;;;
870093650,793651;76,9615783691406;;;
870114285,714286;74,1660842895508;;;
870134920,634921;73,4824676513672;;;
870155555,555556;71,8283615112305;;;
870176190,47619;71,7001876831055;;;
870196825,396825;73,2261123657227;;;
870217460,31746;74,5261993408203;;;
870238095,238095;71,4194183349609;;;
870258730,15873;75,2220230102539;;;
870279365,079365;74,1355667114258;;;
870300000;74,4468536376953;;;
870320634,920635;73,8425827026367;;;
870341269,84127;74,8252792358398;;;
870361904,761905;71,999267578125;;;
870382539,68254;73,5618133544922;;;
870403174,603175;74,6421737670898;;;
870423809,52381;73,8181686401367;;;
870444444,444444;73,6716842651367;;;
870465079,365079;73,9524536132813;;;
870485714,285714;72,4448394775391;;;
870506349,206349;73,2322158813477;;;
870526984,126984;71,2179946899414;;;
870547619,047619;73,4946746826172;;;
870568253,968254;73,1894912719727;;;
870588888,888889;73,4214324951172;;;
870609523,809524;73,5435028076172;;;
870630158,730159;72,6950912475586;;;
870650793,650794;72,5180816650391;;;
870671428,571429;73,7266159057617;;;
870692063,492064;72,6706771850586;;;
870712698,412698;74,5628204345703;;;
870733333,333333;73,7754440307617;;;
870753968,253968;72,5302886962891;;;
870774603,174603;73,0491027832031;;;
870795238,095238;73,0063781738281;;;
870815873,015873;73,9219360351563;;;
870836507,936508;74,0012817382813;;;
870857142,857143;73,0796203613281;;;
870877777,777778;73,4458465576172;;;
870898412,698413;71,8405685424805;;;
870919047,619048;73,2810440063477;;;
870939682,539683;73,7937545776367;;;
870960317,460317;73,7937545776367;;;
870980952,380952;73,0918273925781;;;
871001587,301587;72,00537109375;;;
871022222,222222;73,6777877807617;;;
871042857,142857;72,8965148925781;;;
871063492,063492;72,4326324462891;;;
871084126,984127;72,00537109375;;;
871104761,904762;72,035888671875;;;
871125396,825397;75,6248626708984;;;
871146031,746032;73,1894912719727;;;
871166666,666667;74,7032089233398;;;
871187301,587302;72,05419921875;;;
871207936,507936;72,115234375;;;
871228571,428571;72,1762771606445;;;
871249206,349206;73,3481826782227;;;
871269841,269841;72,4387359619141;;;
871290476,190476;74,4712677001953;;;
871311111,111111;73,6533737182617;;;
871331746,031746;73,2688369750977;;;
871352380,952381;73,9097290039063;;;
871373015,873016;73,9890747070313;;;
871393650,793651;73,5923309326172;;;
871414285,714286;73,8853149414063;;;
871434920,634921;72,6096343994141;;;
871455555,555556;72,2617263793945;;;
871476190,47619;74,0867309570313;;;
871496825,396825;73,2505264282227;;;
871517460,31746;71,2363052368164;;;
871538095,238095;72,9209289550781;;;
871558730,15873;73,3054580688477;;;
871579365,079365;73,3725967407227;;;
871600000;74,5872344970703;;;
871620634,920635;72,3899078369141;;;
871641269,84127;71,1752700805664;;;
871661904,761905;71,877197265625;;;
871682539,68254;72,3532791137695;;;
871703174,603175;72,5363922119141;;;
871723809,52381;73,6838912963867;;;
871744444,444444;73,0368957519531;;;
871765079,365079;71,7612228393555;;;
871785714,285714;73,1284561157227;;;
871806349,206349;71,901611328125;;;
871826984,126984;73,0796203613281;;;
871847619,047619;71,90771484375;;;
871868253,968254;71,7795333862305;;;
871888888,888889;72,3471755981445;;;
871909523,809524;72,5485992431641;;;
871930158,730159;74,6055450439453;;;
871950793,650794;74,6299667358398;;;
871971428,571429;72,9636535644531;;;
871992063,492064;74,1050415039063;;;
872012698,412698;73,4946746826172;;;
872033333,333333;72,3593826293945;;;
872053968,253968;71,6208343505859;;;
872074603,174603;71,0592956542969;;;
872095238,095238;72,7805404663086;;;
872115873,015873;74,0012817382813;;;
872136507,936508;74,6299667358398;;;
872157142,857143;72,9453430175781;;;
872177777,777778;71,2912368774414;;;
872198412,698413;71,8955078125;;;
872219047,619048;71,0592956542969;;;
872239682,539683;71,7673263549805;;;
872260317,460317;71,7246017456055;;;
872280952,380952;72,8171615600586;;;
872301587,301587;73,5801239013672;;;
872322222,222222;72,4448394775391;;;
872342857,142857;73,2627334594727;;;
872363492,063492;73,0613098144531;;;
872384126,984127;72,3715896606445;;;
872404761,904762;72,5669097900391;;;
872425396,825397;73,7327194213867;;;
872446031,746032;72,8171615600586;;;
872466666,666667;73,1284561157227;;;
872487301,587302;72,6340560913086;;;
872507936,507936;71,5659027099609;;;
872528571,428571;71,93212890625;;;
872549206,349206;71,6757736206055;;;
872569841,269841;72,3410720825195;;;
872590476,190476;73,2505264282227;;;
872611111,111111;74,3125686645508;;;
