Frecuencia,Magnitud,Unnamed: 2,Latitude,Longitude,Altitude_m,Location,Unnamed: 3,Unnamed: 4
460000000,54.7074813842773,,7.140273,-73.1178,1005.8,,,
460031746.031746,54.7013778686523,,7.140273,-73.1178,1005.8,,,
460063492.063492,54.6525459289551,,7.140273,-73.1178,1005.8,,,
460095238.095238,55.8610801696777,,7.140273,-73.1178,1005.8,,,
460126984.126984,55.0859107971191,,7.140273,-73.1178,1005.8,,,
460158730.15873,54.7990341186523,,7.140273,-73.1178,1005.8,,,
460190476.190476,56.031982421875,,7.140273,-73.1178,1005.8,,,
460222222.222222,55.2140884399414,,7.140273,-73.1178,1005.8,,,
460253968.253968,54.4633331298828,,7.140273,-73.1178,1005.8,,,
460285714.285714,52.247688293457,,7.140273,-73.1178,1005.8,,,
460317460.31746,54.2130813598633,,7.140273,-73.1178,1005.8,,,
460349206.349206,55.8488731384277,,7.140273,-73.1178,1005.8,,,
460380952.380952,55.3666801452637,,7.140273,-73.1178,1005.8,,,
460412698.412698,53.8773765563965,,7.140273,-73.1178,1005.8,,,
460444444.444444,54.5304718017578,,7.140273,-73.1178,1005.8,,,
460476190.47619,53.9323081970215,,7.140273,-73.1178,1005.8,,,
460507936.507937,53.8712730407715,,7.140273,-73.1178,1005.8,,,
460539682.539683,53.3158378601074,,7.140273,-73.1178,1005.8,,,
460571428.571429,53.3707695007324,,7.140273,-73.1178,1005.8,,,
460603174.603175,55.0187683105469,,7.140273,-73.1178,1005.8,,,
460634920.634921,54.066593170166,,7.140273,-73.1178,1005.8,,,
460666666.666667,53.9811401367188,,7.140273,-73.1178,1005.8,,,
460698412.698413,53.578296661377,,7.140273,-73.1178,1005.8,,,
460730158.730159,56.5263824462891,,7.140273,-73.1178,1005.8,,,
460761904.761905,55.2934341430664,,7.140273,-73.1178,1005.8,,,
460793650.793651,55.7817306518555,,7.140273,-73.1178,1005.8,,,
460825396.825397,54.8356590270996,,7.140273,-73.1178,1005.8,,,
460857142.857143,55.2507095336914,,7.140273,-73.1178,1005.8,,,
460888888.888889,54.0421752929688,,7.140273,-73.1178,1005.8,,,
460920634.920635,61.1712989807129,,7.140273,-73.1178,1005.8,,,
460952380.952381,63.997314453125,,7.140273,-73.1178,1005.8,,,
460984126.984127,58.5406036376953,,7.140273,-73.1178,1005.8,,,
461015873.015873,54.7929306030273,,7.140273,-73.1178,1005.8,,,
461047619.047619,54.5060577392578,,7.140273,-73.1178,1005.8,,,
461079365.079365,55.2629165649414,,7.140273,-73.1178,1005.8,,,
461111111.111111,54.5548858642578,,7.140273,-73.1178,1005.8,,,
461142857.142857,53.8895835876465,,7.140273,-73.1178,1005.8,,,
461174603.174603,55.8793907165527,,7.140273,-73.1178,1005.8,,,
461206349.206349,54.2374954223633,,7.140273,-73.1178,1005.8,,,
461238095.238095,54.7685165405273,,7.140273,-73.1178,1005.8,,,
461269841.269841,57.0207824707031,,7.140273,-73.1178,1005.8,,,
461301587.301587,54.158145904541,,7.140273,-73.1178,1005.8,,,
461333333.333333,55.4338188171387,,7.140273,-73.1178,1005.8,,,
461365079.365079,53.1327247619629,,7.140273,-73.1178,1005.8,,,
461396825.396825,55.2507095336914,,7.140273,-73.1178,1005.8,,,
461428571.428571,54.6220283508301,,7.140273,-73.1178,1005.8,,,
461460317.460317,53.7797164916992,,7.140273,-73.1178,1005.8,,,
461492063.492063,54.2985305786133,,7.140273,-73.1178,1005.8,,,
461523809.52381,55.3605766296387,,7.140273,-73.1178,1005.8,,,
461555555.555556,55.4582366943359,,7.140273,-73.1178,1005.8,,,
461587301.587302,54.0238647460938,,7.140273,-73.1178,1005.8,,,
461619047.619048,54.7685165405273,,7.140273,-73.1178,1005.8,,,
461650793.650794,54.6342353820801,,7.140273,-73.1178,1005.8,,,
461682539.68254,55.2995376586914,,7.140273,-73.1178,1005.8,,,
461714285.714286,54.7868270874023,,7.140273,-73.1178,1005.8,,,
461746031.746032,54.9333152770996,,7.140273,-73.1178,1005.8,,,
461777777.777778,55.6108283996582,,7.140273,-73.1178,1005.8,,,
461809523.809524,54.152042388916,,7.140273,-73.1178,1005.8,,,
461841269.84127,56.0808143615723,,7.140273,-73.1178,1005.8,,,
461873015.873016,54.3656730651855,,7.140273,-73.1178,1005.8,,,
461904761.904762,55.3239555358887,,7.140273,-73.1178,1005.8,,,
461936507.936508,53.2853164672852,,7.140273,-73.1178,1005.8,,,
461968253.968254,56.5019683837891,,7.140273,-73.1178,1005.8,,,
462000000,55.2385025024414,,7.140273,-73.1178,1005.8,,,
462031746.031746,55.6840705871582,,7.140273,-73.1178,1005.8,,,
462063492.063492,55.1286354064941,,7.140273,-73.1178,1005.8,,,
462095238.095238,54.6830635070801,,7.140273,-73.1178,1005.8,,,
462126984.126984,54.8844871520996,,7.140273,-73.1178,1005.8,,,
462158730.15873,54.4206047058105,,7.140273,-73.1178,1005.8,,,
462190476.190476,56.3127517700195,,7.140273,-73.1178,1005.8,,,
462222222.222222,55.4216117858887,,7.140273,-73.1178,1005.8,,,
462253968.253968,55.5742073059082,,7.140273,-73.1178,1005.8,,,
462285714.285714,53.9201011657715,,7.140273,-73.1178,1005.8,,,
462317460.31746,53.9384117126465,,7.140273,-73.1178,1005.8,,,
462349206.349206,53.0777931213379,,7.140273,-73.1178,1005.8,,,
462380952.380952,55.0004577636719,,7.140273,-73.1178,1005.8,,,
462412698.412698,54.9027976989746,,7.140273,-73.1178,1005.8,,,
462444444.444444,54.9638366699219,,7.140273,-73.1178,1005.8,,,
462476190.47619,55.2201919555664,,7.140273,-73.1178,1005.8,,,
462507936.507937,55.4643402099609,,7.140273,-73.1178,1005.8,,,
462539682.539683,55.0004577636719,,7.140273,-73.1178,1005.8,,,
462571428.571429,53.2792129516602,,7.140273,-73.1178,1005.8,,,
462603174.603175,54.5670967102051,,7.140273,-73.1178,1005.8,,,
462634920.634921,54.5060577392578,,7.140273,-73.1178,1005.8,,,
462666666.666667,53.4379081726074,,7.140273,-73.1178,1005.8,,,
462698412.698413,54.3473625183105,,7.140273,-73.1178,1005.8,,,
462730158.730159,53.9445190429688,,7.140273,-73.1178,1005.8,,,
462761904.761905,53.578296661377,,7.140273,-73.1178,1005.8,,,
462793650.793651,54.3717765808105,,7.140273,-73.1178,1005.8,,,
462825396.825397,54.0055541992188,,7.140273,-73.1178,1005.8,,,
462857142.857143,53.7797164916992,,7.140273,-73.1178,1005.8,,,
462888888.888889,55.8732872009277,,7.140273,-73.1178,1005.8,,,
462920634.920635,54.2191848754883,,7.140273,-73.1178,1005.8,,,
462952380.952381,54.8478660583496,,7.140273,-73.1178,1005.8,,,
462984126.984127,53.8773765563965,,7.140273,-73.1178,1005.8,,,
463015873.015873,54.152042388916,,7.140273,-73.1178,1005.8,,,
463047619.047619,55.2446060180664,,7.140273,-73.1178,1005.8,,,
463079365.079365,54.6098213195801,,7.140273,-73.1178,1005.8,,,
463111111.111111,53.7064743041992,,7.140273,-73.1178,1005.8,,,
463142857.142857,52.9068870544434,,7.140273,-73.1178,1005.8,,,
463174603.174603,54.2802200317383,,7.140273,-73.1178,1005.8,,,
463206349.206349,54.9027976989746,,7.140273,-73.1178,1005.8,,,
463238095.238095,54.2069778442383,,7.140273,-73.1178,1005.8,,,
463269841.269841,54.3473625183105,,7.140273,-73.1178,1005.8,,,
463301587.301587,55.4643402099609,,7.140273,-73.1178,1005.8,,,
463333333.333333,53.1144142150879,,7.140273,-73.1178,1005.8,,,
463365079.365079,53.9872436523438,,7.140273,-73.1178,1005.8,,,
463396825.396825,53.8834800720215,,7.140273,-73.1178,1005.8,,,
463428571.428571,55.2995376586914,,7.140273,-73.1178,1005.8,,,
463460317.460317,54.9394226074219,,7.140273,-73.1178,1005.8,,,
463492063.492063,54.3717765808105,,7.140273,-73.1178,1005.8,,,
463523809.52381,53.4928436279297,,7.140273,-73.1178,1005.8,,,
463555555.555556,55.1042213439941,,7.140273,-73.1178,1005.8,,,
463587301.587302,54.6586494445801,,7.140273,-73.1178,1005.8,,,
463619047.619048,54.5793037414551,,7.140273,-73.1178,1005.8,,,
463650793.650794,55.1591529846191,,7.140273,-73.1178,1005.8,,,
463682539.68254,54.3534660339355,,7.140273,-73.1178,1005.8,,,
463714285.714286,54.5060577392578,,7.140273,-73.1178,1005.8,,,
463746031.746032,54.9760437011719,,7.140273,-73.1178,1005.8,,,
463777777.777778,53.9994506835938,,7.140273,-73.1178,1005.8,,,
463809523.809524,54.3412590026855,,7.140273,-73.1178,1005.8,,,
463841269.84127,53.2425918579102,,7.140273,-73.1178,1005.8,,,
463873015.873016,54.0299682617188,,7.140273,-73.1178,1005.8,,,
463904761.904762,52.9679260253906,,7.140273,-73.1178,1005.8,,,
463936507.936508,56.4226188659668,,7.140273,-73.1178,1005.8,,,
463968253.968254,55.1530494689941,,7.140273,-73.1178,1005.8,,,
464000000,55.3605766296387,,7.140273,-73.1178,1005.8,,,
464031746.031746,55.3849906921387,,7.140273,-73.1178,1005.8,,,
464063492.063492,55.1713600158691,,7.140273,-73.1178,1005.8,,,
464095238.095238,53.9139976501465,,7.140273,-73.1178,1005.8,,,
464126984.126984,54.6464424133301,,7.140273,-73.1178,1005.8,,,
464158730.15873,54.091007232666,,7.140273,-73.1178,1005.8,,,
464190476.190476,53.8468589782715,,7.140273,-73.1178,1005.8,,,
464222222.222222,56.1113319396973,,7.140273,-73.1178,1005.8,,,
464253968.253968,54.145938873291,,7.140273,-73.1178,1005.8,,,
464285714.285714,54.2008743286133,,7.140273,-73.1178,1005.8,,,
464317460.31746,55.1530494689941,,7.140273,-73.1178,1005.8,,,
464349206.349206,53.9262046813965,,7.140273,-73.1178,1005.8,,,
464380952.380952,53.3402519226074,,7.140273,-73.1178,1005.8,,,
464412698.412698,54.2680130004883,,7.140273,-73.1178,1005.8,,,
464444444.444444,55.0187683105469,,7.140273,-73.1178,1005.8,,,
464476190.47619,56.044189453125,,7.140273,-73.1178,1005.8,,,
464507936.507936,56.2700271606445,,7.140273,-73.1178,1005.8,,,
464539682.539683,55.0126647949219,,7.140273,-73.1178,1005.8,,,
464571428.571429,54.6830635070801,,7.140273,-73.1178,1005.8,,,
464603174.603175,53.9384117126465,,7.140273,-73.1178,1005.8,,,
464634920.634921,55.2507095336914,,7.140273,-73.1178,1005.8,,,
464666666.666667,55.6718635559082,,7.140273,-73.1178,1005.8,,,
464698412.698413,53.9139976501465,,7.140273,-73.1178,1005.8,,,
464730158.730159,54.7807235717773,,7.140273,-73.1178,1005.8,,,
464761904.761905,53.4440155029297,,7.140273,-73.1178,1005.8,,,
464793650.793651,55.5803108215332,,7.140273,-73.1178,1005.8,,,
464825396.825397,54.3412590026855,,7.140273,-73.1178,1005.8,,,
464857142.857143,53.0045471191406,,7.140273,-73.1178,1005.8,,,
464888888.888889,54.4755401611328,,7.140273,-73.1178,1005.8,,,
