Name,Sweep (T1),,,
Date,29/05/2026,,,
Time,04:36:15 p. m.,,,
GPS Altitude,1011.2 m,,,
Instrument,FSH20 - 121010/030,,,
Firmware Version,V3.40,,,
Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrogram Playback,,,
Uplink,- - -,,,
Downlink,- - -,,,
Channel,- - -,,,
Center Frequency,470000000,Hz,,
Frequency Offset,0,Hz,,
Span,20000000,Hz,,
Ref Level,93.03,dBµV/m,,
Ref Offset,0,dB,,
Ref Position,1,,,
Range,50,dB,,
RF Attenuation,Manual,,,
RF Attenuator,0,dB,,
Pre-Amplifier,Off,,,
RF Input,50 Ω,,,
RBW,30000,Hz,,
VBW,10000,Hz,,
SWT,0.167,s,,
Trigger Mode,Free Run,,,
Trigger Level,- - -,,,
Trigger Delay,- - -,,,
Trace Mode,Clear / Write,,,
Trace Math,Off,,,
Trace Detector,Max Peak,,,
Primary Transducer,TSEMF-B1_typical,,,
Secondary Transducer,- - -,,,
Gated Trigger,Off,,,
Gate Mode,Edge,,,
Gate Delay,0,s,,
Gate Length,0.0004,s,,
Isotropic Antenna,On,,,
Limit Line 1,- - -,,,
Result Limit Line 1,- - -,,,
Limit Line 2,- - -,,,
Result Limit Line 2,- - -,,,
Marker 1,469000000,Hz,,
Marker 1 Value,88.69,dBµV/m,,
Marker 2,470000000,Hz,,
Marker 2 Value,55.88,dBµV/m,,

Frequency [Hz],Magnitude [dBµV/m],,,
460000000,55.3971977233887,,,
460031746.031746,55.3971977233887,,,
460063492.063492,53.1876564025879,,,
460095238.095238,54.9089012145996,,,
460126984.126984,55.970947265625,,,
460158730.15873,55.0187683105469,,,
460190476.190476,54.3168449401855,,,
460222222.222222,55.8610801696777,,,
460253968.253968,54.8295555114746,,,
460285714.285714,55.3910942077637,,,
460317460.31746,55.2446060180664,,,
460349206.349206,55.6718635559082,,,
460380952.380952,52.9862365722656,,,
460412698.412698,53.5416717529297,,,
460444444.444444,53.584400177002,,,
460476190.47619,53.0900001525879,,,
460507936.507937,54.9394226074219,,,
460539682.539683,53.3829765319824,,,
460571428.571429,55.0920143127441,,,
460603174.603175,56.1113319396973,,,
460634920.634921,53.8773765563965,,,
460666666.666667,55.6535530090332,,,
460698412.698413,53.7980270385742,,,
460730158.730159,53.7675094604492,,,
460761904.761905,53.1144142150879,,,
460793650.793651,54.3961906433105,,,
460825396.825397,54.5182647705078,,,
460857142.857143,55.2812271118164,,,
460888888.888889,54.2924270629883,,,
460920634.920635,66.1824417114258,,,
460952380.952381,68.4713287353516,,,
460984126.984127,64.4123687744141,,,
461015873.015873,55.3666801452637,,,
461047619.047619,54.115421295166,,,
461079365.079365,54.9272117614746,,,
461111111.111111,55.958740234375,,,
461142857.142857,54.103214263916,,,
461174603.174603,55.1164283752441,,,
461206349.206349,53.8712730407715,,,
461238095.238095,54.7807235717773,,,
461269841.269841,54.182559967041,,,
461301587.301587,56.3493766784668,,,
461333333.333333,55.3483695983887,,,
461365079.365079,55.5619964599609,,,
461396825.396825,53.608814239502,,,
461428571.428571,53.9506225585938,,,
461460317.460317,55.0981178283691,,,
461492063.492063,54.182559967041,,,
461523809.52381,53.7858200073242,,,
461555555.555556,54.4450225830078,,,
461587301.587302,53.8529624938965,,,
461619047.619048,53.8651695251465,,,
461650793.650794,52.3941764831543,,,
461682539.68254,55.6291389465332,,,
461714285.714286,54.0299682617188,,,
461746031.746032,54.8844871520996,,,
461777777.777778,53.1510353088379,,,
461809523.809524,57.0146789550781,,,
461841269.84127,55.0676002502441,,,
461873015.873016,54.152042388916,,,
461904761.904762,55.6962814331055,,,
461936507.936508,55.8732872009277,,,
461968253.968254,54.8722801208496,,,
462000000,53.9994506835938,,,
462031746.031746,53.9567260742188,,,
462063492.063492,55.6413459777832,,,
462095238.095238,55.2812271118164,,,
462126984.126984,53.621021270752,,,
462158730.15873,54.0055541992188,,,
462190476.190476,53.2731094360352,,,
462222222.222222,55.9892578125,,,
462253968.253968,54.2252883911133,,,
462285714.285714,53.0472717285156,,,
462317460.31746,53.8895835876465,,,
462349206.349206,54.164249420166,,,
462380952.380952,55.2812271118164,,,
462412698.412698,54.6037178039551,,,
462444444.444444,53.3158378601074,,,
462476190.47619,55.0248718261719,,,
462507936.507937,55.6718635559082,,,
462539682.539683,53.9506225585938,,,
462571428.571429,52.5528717041016,,,
462603174.603175,54.152042388916,,,
462634920.634921,56.7339096069336,,,
462666666.666667,55.5253753662109,,,
462698412.698413,53.8590660095215,,,
462730158.730159,55.7756271362305,,,
462761904.761905,53.3402519226074,,,
462793650.793651,54.9333152770996,,,
462825396.825397,53.9139976501465,,,
462857142.857143,54.3229484558105,,,
462888888.888889,53.9933471679688,,,
462920634.920635,53.5477752685547,,,
462952380.952381,54.0482788085938,,,
462984126.984127,54.3473625183105,,,
463015873.015873,55.1713600158691,,,
463047619.047619,54.115421295166,,,
463079365.079365,54.7563095092773,,,
463111111.111111,53.5111541748047,,,
463142857.142857,55.5558929443359,,,
463174603.174603,55.6840705871582,,,
463206349.206349,53.4928436279297,,,
463238095.238095,54.170352935791,,,
463269841.269841,56.3188591003418,,,
463301587.301587,56.3921012878418,,,
463333333.333333,56.2883377075195,,,
463365079.365079,53.7675094604492,,,
463396825.396825,55.1591529846191,,,
463428571.428571,54.3412590026855,,,
463460317.460317,55.0737037658691,,,
463492063.492063,55.5681037902832,,,
463523809.52381,55.6718635559082,,,
463555555.555556,54.3656730651855,,,
463587301.587302,53.5111541748047,,,
463619047.619048,54.3534660339355,,,
463650793.650794,54.3168449401855,,,
463682539.68254,54.7929306030273,,,
463714285.714286,54.0238647460938,,,
463746031.746032,54.3107376098633,,,
463777777.777778,54.7379989624023,,,
463809523.809524,54.8112411499023,,,
463841269.84127,54.8234519958496,,,
463873015.873016,54.6037178039551,,,
463904761.904762,55.5314788818359,,,
463936507.936508,55.7206954956055,,,
463968253.968254,54.7990341186523,,,
464000000,55.0431823730469,,,
464031746.031746,55.9404296875,,,
464063492.063492,53.4745330810547,,,
464095238.095238,52.9374046325684,,,
464126984.126984,56.4714508056641,,,
464158730.15873,54.7502059936523,,,
464190476.190476,54.133731842041,,,
464222222.222222,54.3839836120605,,,
464253968.253968,55.2629165649414,,,
464285714.285714,55.0065612792969,,,
464317460.31746,53.8163414001465,,,
464349206.349206,53.7308883666992,,,
464380952.380952,54.0299682617188,,,
464412698.412698,55.3178520202637,,,
464444444.444444,54.6891708374023,,,
464476190.47619,50.7644882202148,,,
464507936.507936,53.663745880127,,,
464539682.539683,54.9272117614746,,,
464571428.571429,53.8651695251465,,,
464603174.603175,53.1266212463379,,,
464634920.634921,54.7990341186523,,,
464666666.666667,53.2120742797852,,,
464698412.698413,54.2374954223633,,,
464730158.730159,52.1073036193848,,,
464761904.761905,53.2486953735352,,,
464793650.793651,52.8275413513184,,,
464825396.825397,52.8580589294434,,,
464857142.857143,54.6586494445801,,,
464888888.888889,54.5304718017578,,,
464920634.920635,54.7502059936523,,,
464952380.952381,54.9760437011719,,,
464984126.984127,55.1591529846191,,,
465015873.015873,53.8590660095215,,,
465047619.047619,53.8712730407715,,,
465079365.079365,53.7369918823242,,,
465111111.111111,54.6464424133301,,,
465142857.142857,53.7064743041992,,,
465174603.174603,54.0604858398438,,,
465206349.206349,55.1408424377441,,,
465238095.238095,55.1835670471191,,,
465269841.269841,54.8051376342773,,,
465301587.301587,55.0981178283691,,,
465333333.333333,53.1266212463379,,,
465365079.365079,53.657642364502,,,
465396825.396825,56.1723670959473,,,
465428571.428571,54.0116577148438,,,
465460317.460317,54.8173484802246,,,
465492063.492063,55.3971977233887,,,
465523809.52381,54.4389152526855,,,
465555555.555556,54.3351554870605,,,
465587301.587302,54.8234519958496,,,
465619047.619048,55.1408424377441,,,
465650793.650794,54.5243682861328,,,
465682539.68254,56.007568359375,,,
465714285.714286,55.0370788574219,,,
465746031.746032,51.698356628418,,,
465777777.777778,53.9139976501465,,,
465809523.809524,53.5538787841797,,,
465841269.84127,55.1042213439941,,,
465873015.873016,53.4989471435547,,,
465904761.904762,53.4928436279297,,,
465936507.936508,56.0930213928223,,,
465968253.968254,53.9567260742188,,,
466000000,53.7247848510742,,,
466031746.031746,53.8041305541992,,,
466063492.063492,52.9496154785156,,,
466095238.095238,56.0380859375,,,
466126984.126984,53.2853164672852,,,
466158730.15873,55.4948577880859,,,
466190476.190476,54.7441024780273,,,
466222222.222222,55.7145919799805,,,
466253968.253968,53.2425918579102,,,
466285714.285714,53.590503692627,,,
466317460.31746,54.109317779541,,,
466349206.349206,53.8346519470215,,,
466380952.380952,52.3758659362793,,,
466412698.412698,54.5304718017578,,,
466444444.444444,53.4501190185547,,,
466476190.47619,55.1103248596191,,,
466507936.507936,55.4887542724609,,,
466539682.539683,54.3839836120605,,,
466571428.571429,54.9211082458496,,,
466603174.603175,53.4073905944824,,,
466634920.634921,53.8407554626465,,,
466666666.666667,54.0543823242188,,,
466698412.698413,54.9211082458496,,,
466730158.730159,54.188663482666,,,
466761904.761905,54.9577331542969,,,
466793650.793651,52.7420883178711,,,
466825396.825397,54.6647529602051,,,
466857142.857143,52.6383247375488,,,
466888888.888889,52.9007835388184,,,
466920634.920635,52.9801330566406,,,
466952380.952381,53.9872436523438,,,
466984126.984127,54.8600730895996,,,
467015873.015873,54.7746200561523,,,
467047619.047619,54.7074813842773,,,
467079365.079365,53.1876564025879,,,
467111111.111111,53.9445190429688,,,
467142857.142857,52.9374046325684,,,
467174603.174603,54.182559967041,,,
467206349.206349,54.5365753173828,,,
467238095.238095,53.566089630127,,,
467269841.269841,55.6291389465332,,,
467301587.301587,55.1225318908691,,,
467333333.333333,55.2079849243164,,,
467365079.365079,54.084903717041,,,
467396825.396825,52.9251976013184,,,
467428571.428571,53.7797164916992,,,
467460317.460317,55.5497894287109,,,
467492063.492063,53.682056427002,,,
467523809.52381,52.9679260253906,,,
467555555.555556,52.7359848022461,,,
467587301.587302,54.2191848754883,,,
467619047.619048,53.4867401123047,,,
467650793.650794,55.0920143127441,,,
467682539.68254,55.8915977478027,,,
467714285.714286,53.8956871032715,,,
467746031.746032,54.2252883911133,,,
467777777.777778,52.6261177062988,,,
467809523.809524,54.5670967102051,,,
467841269.84127,53.8651695251465,,,
467873015.873016,55.2018814086914,,,
467904761.904762,54.5915107727051,,,
467936507.936508,54.2985305786133,,,
467968253.968254,54.127628326416,,,
468000000,55.4277153015137,,,
468031746.031746,52.4613189697266,,,
468063492.063492,53.8407554626465,,,
468095238.095238,54.7563095092773,,,
468126984.126984,54.2680130004883,,,
468158730.15873,54.4877471923828,,,
468190476.190476,53.9933471679688,,,
468222222.222222,54.5060577392578,,,
468253968.253968,55.5436859130859,,,
468285714.285714,54.7990341186523,,,
468317460.31746,55.1225318908691,,,
468349206.349206,53.5050506591797,,,
468380952.380952,53.5477752685547,,,
468412698.412698,53.5172576904297,,,
468444444.444444,54.0299682617188,,,
468476190.47619,54.5243682861328,,,
468507936.507936,53.639331817627,,,
468539682.539683,51.6678352355957,,,
468571428.571429,55.0981178283691,,,
468603174.603175,53.9139976501465,,,
468634920.634921,55.5803108215332,,,
468666666.666667,53.584400177002,,,
468698412.698413,55.1103248596191,,,
468730158.730159,53.3402519226074,,,
468761904.761905,55.8061447143555,,,
468793650.793651,54.4145011901855,,,
468825396.825397,55.8793907165527,,,
468857142.857143,55.2873306274414,,,
468888888.888889,55.0004577636719,,,
468920634.920635,55.5009613037109,,,
468952380.952381,65.1387100219727,,,
468984126.984127,87.8139572143555,,,
469015873.015873,89.5657196044922,,,
469047619.047619,83.9320068359375,,,
469079365.079365,55.6718635559082,,,
469111111.111111,54.2863235473633,,,
469142857.142857,54.6464424133301,,,
469174603.174603,54.2435989379883,,,
469206349.206349,53.0350646972656,,,
469238095.238095,54.5487823486328,,,
469269841.269841,53.3707695007324,,,
469301587.301587,53.8041305541992,,,
469333333.333333,53.9811401367188,,,
469365079.365079,53.8041305541992,,,
469396825.396825,52.5406646728516,,,
469428571.428571,53.1205177307129,,,
469460317.460317,53.2914199829102,,,
469492063.492064,55.4521331787109,,,
469523809.52381,51.9302940368652,,,
469555555.555556,53.0838966369629,,,
469587301.587302,53.4623260498047,,,
469619047.619048,54.5487823486328,,,
469650793.650794,54.4938507080078,,,
469682539.68254,52.5711860656738,,,
469714285.714286,54.4328117370605,,,
469746031.746032,55.2873306274414,,,
469777777.777778,54.072696685791,,,
469809523.809524,53.8529624938965,,,
469841269.84127,53.1388282775879,,,
469873015.873016,53.7003707885742,,,
469904761.904762,54.158145904541,,,
469936507.936508,54.4999542236328,,,
469968253.968254,54.2008743286133,,,
470000000,55.8793907165527,,,
470031746.031746,53.0289611816406,,,
470063492.063492,53.8529624938965,,,
470095238.095238,61.4459686279297,,,
470126984.126984,66.4693145751953,,,
470158730.15873,66.4204864501953,,,
470190476.190476,65.7185592651367,,,
470222222.222222,65.7673873901367,,,
470253968.253968,66.3594436645508,,,
470285714.285714,65.8406295776367,,,
470317460.31746,67.848747253418,,,
470349206.349206,67.4642181396484,,,
470380952.380952,66.4693145751953,,,
470412698.412698,68.0867919921875,,,
470444444.444444,67.824333190918,,,
470476190.47619,67.2688980102539,,,
470507936.507936,65.5293426513672,,,
470539682.539683,66.7622909545898,,,
470571428.571429,69.2403945922852,,,
470603174.603175,65.1936416625977,,,
470634920.634921,64.6748275756836,,,
470666666.666667,67.653434753418,,,
470698412.698413,65.9810180664063,,,
470730158.730159,64.7480697631836,,,
470761904.761905,65.6269989013672,,,
470793650.793651,67.3543472290039,,,
470825396.825397,68.324836730957,,,
470857142.857143,65.7979049682617,,,
470888888.888889,67.0735778808594,,,
470920634.920635,67.3726577758789,,,
470952380.952381,63.1122779846191,,,
470984126.984127,67.3787689208984,,,
471015873.015873,68.5079498291016,,,
471047619.047619,64.7541732788086,,,
471079365.079365,66.1030883789063,,,
471111111.111111,68.9107971191406,,,
471142857.142857,65.4561004638672,,,
471174603.174603,66.3838653564453,,,
471206349.206349,65.9199829101563,,,
471238095.238095,65.9749145507813,,,
471269841.269841,65.6086883544922,,,
471301587.301587,69.8568649291992,,,
471333333.333333,67.0125427246094,,,
471365079.365079,64.8823547363281,,,
471396825.396825,67.732780456543,,,
471428571.428571,65.5720672607422,,,
471460317.460317,64.5588531494141,,,
471492063.492064,66.5303497314453,,,
471523809.52381,68.337043762207,,,
471555555.555556,66.7195663452148,,,
471587301.587302,67.4764251708984,,,
471619047.619048,63.4540863037109,,,
471650793.650794,65.3584365844727,,,
471682539.68254,63.4968109130859,,,
471714285.714286,64.6992416381836,,,
471746031.746032,63.2160415649414,,,
471777777.777778,64.9678039550781,,,
471809523.809524,65.7124557495117,,,
471841269.84127,66.5791778564453,,,
471873015.873016,63.5883674621582,,,
471904761.904762,64.1865310668945,,,
471936507.936508,63.8264122009277,,,
471968253.968254,62.3920402526855,,,
472000000,65.6086883544922,,,
472031746.031746,62.2089309692383,,,
472063492.063492,62.178409576416,,,
472095238.095238,63.1366920471191,,,
472126984.126984,61.4337577819824,,,
472158730.15873,62.7765731811523,,,
472190476.190476,59.724723815918,,,
472222222.222222,61.5314178466797,,,
472253968.253968,62.6178779602051,,,
472285714.285714,59.6087532043457,,,
472317460.31746,63.2343521118164,,,
472349206.349206,62.099063873291,,,
472380952.380952,61.0431213378906,,,
472412698.412698,60.3534049987793,,,
472444444.444444,61.3299980163574,,,
472476190.47619,61.8243980407715,,,
472507936.507936,61.9525756835938,,,
472539682.539683,63.2404556274414,,,
